id,invoice_tax_id:id,repartition_type,factor_percent,account_id:id,refund_tax_id:id
tax_tem_niif_fin_base_aurte_1gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_1gt_sl
tax_tem_niif_fin_tax_aurte_1gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_1gt_sl
tax_tem_niif_fin_base_aurte_2_5gt_bs,tax_tem_niif_fin_aurte_2_5gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_2_5gt_bs,tax_tem_niif_fin_aurte_2_5gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_2_5gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_2_5gt_bs
tax_tem_niif_fin_tax_aurte_2_5gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_2_5gt_bs
tax_tem_niif_fin_base_aurte_2_5gt_sl,tax_tem_niif_fin_aurte_2_5gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_2_5gt_sl,tax_tem_niif_fin_aurte_2_5gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_2_5gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_2_5gt_sl
tax_tem_niif_fin_tax_aurte_2_5gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_2_5gt_sl
tax_tem_niif_fin_base_aurte_2gt_bs,tax_tem_niif_fin_aurte_2gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_2gt_bs,tax_tem_niif_fin_aurte_2gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_2gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_2gt_bs
tax_tem_niif_fin_tax_aurte_2gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_2gt_bs
tax_tem_niif_fin_base_aurte_2gt_sl,tax_tem_niif_fin_aurte_2gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_2gt_sl,tax_tem_niif_fin_aurte_2gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_2gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_2gt_sl
tax_tem_niif_fin_tax_aurte_2gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_2gt_sl
tax_tem_niif_fin_base_aurte_3_5gt_bs,tax_tem_niif_fin_aurte_3_5gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_3_5gt_bs,tax_tem_niif_fin_aurte_3_5gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_3_5gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_3_5gt_bs
tax_tem_niif_fin_tax_aurte_3_5gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_3_5gt_bs
tax_tem_niif_fin_base_aurte_3_5gt_sl,tax_tem_niif_fin_aurte_3_5gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_3_5gt_sl,tax_tem_niif_fin_aurte_3_5gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_3_5gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_3_5gt_sl
tax_tem_niif_fin_tax_aurte_3_5gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_3_5gt_sl
tax_tem_niif_fin_base_aurte_33gt_bs,tax_tem_niif_fin_aurte_33gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_33gt_bs,tax_tem_niif_fin_aurte_33gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_33gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_33gt_bs
tax_tem_niif_fin_tax_aurte_33gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_33gt_bs
tax_tem_niif_fin_base_aurte_33gt_sl,tax_tem_niif_fin_aurte_33gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_33gt_sl,tax_tem_niif_fin_aurte_33gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_33gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_33gt_sl
tax_tem_niif_fin_tax_aurte_33gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_33gt_sl
tax_tem_niif_fin_base_aurte_3gt_bs,tax_tem_niif_fin_aurte_3gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_3gt_bs,tax_tem_niif_fin_aurte_3gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_3gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_3gt_bs
tax_tem_niif_fin_tax_aurte_3gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_3gt_bs
tax_tem_niif_fin_base_aurte_3gt_sl,tax_tem_niif_fin_aurte_3gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_3gt_sl,tax_tem_niif_fin_aurte_3gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_3gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_3gt_sl
tax_tem_niif_fin_tax_aurte_3gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_3gt_sl
tax_tem_niif_fin_base_aurte_4gt_bs,tax_tem_niif_fin_aurte_4gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_4gt_bs,tax_tem_niif_fin_aurte_4gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_4gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_4gt_bs
tax_tem_niif_fin_tax_aurte_4gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_4gt_bs
tax_tem_niif_fin_base_aurte_4gt_sl,tax_tem_niif_fin_aurte_4gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_4gt_sl,tax_tem_niif_fin_aurte_4gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_4gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_4gt_sl
tax_tem_niif_fin_tax_aurte_4gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_4gt_sl
tax_tem_niif_fin_base_aurte_6gt_bs,tax_tem_niif_fin_aurte_6gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_6gt_bs,tax_tem_niif_fin_aurte_6gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_6gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_6gt_bs
tax_tem_niif_fin_tax_aurte_6gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_6gt_bs
tax_tem_niif_fin_base_aurte_6gt_sl,tax_tem_niif_fin_aurte_6gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_6gt_sl,tax_tem_niif_fin_aurte_6gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_6gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_6gt_sl
tax_tem_niif_fin_tax_aurte_6gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_6gt_sl
tax_tem_niif_fin_base_aurte_7gt_bs,tax_tem_niif_fin_aurte_7gt_bs,base,,,
tax_tem_niif_fin_tax_aurte_7gt_bs,tax_tem_niif_fin_aurte_7gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurte_7gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurte_7gt_bs
tax_tem_niif_fin_tax_aurte_7gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurte_7gt_bs
tax_tem_niif_fin_base_aurte_7gt_sl,tax_tem_niif_fin_aurte_7gt_sl,base,,,
tax_tem_niif_fin_tax_aurte_7gt_sl,tax_tem_niif_fin_aurte_7gt_sl,tax,100,niif_fin_250305,
tax_tem_niif_fin_base_aurte_7gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurte_7gt_sl
tax_tem_niif_fin_tax_aurte_7gt_sl_rfnd,,tax,100,niif_fin_250305,tax_tem_niif_fin_aurte_7gt_sl
tax_tem_niif_fin_base_aurva_0_75gt_bs,tax_tem_niif_fin_aurva_0_75gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_0_75gt_bs,tax_tem_niif_fin_aurva_0_75gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_0_75gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_0_75gt_bs
tax_tem_niif_fin_tax_aurva_0_75gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_0_75gt_bs
tax_tem_niif_fin_base_aurva_0_75gt_sl,tax_tem_niif_fin_aurva_0_75gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_0_75gt_sl,tax_tem_niif_fin_aurva_0_75gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_0_75gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_0_75gt_sl
tax_tem_niif_fin_tax_aurva_0_75gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_0_75gt_sl
tax_tem_niif_fin_base_aurva_16gt_bs,tax_tem_niif_fin_aurva_16gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_16gt_bs,tax_tem_niif_fin_aurva_16gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_16gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_16gt_bs
tax_tem_niif_fin_tax_aurva_16gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_16gt_bs
tax_tem_niif_fin_base_aurva_16gt_sl,tax_tem_niif_fin_aurva_16gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_16gt_sl,tax_tem_niif_fin_aurva_16gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_16gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_16gt_sl
tax_tem_niif_fin_tax_aurva_16gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_16gt_sl
tax_tem_niif_fin_base_aurva_19gt_bs,tax_tem_niif_fin_aurva_19gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_19gt_bs,tax_tem_niif_fin_aurva_19gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_19gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_19gt_bs
tax_tem_niif_fin_tax_aurva_19gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_19gt_bs
tax_tem_niif_fin_base_aurva_19gt_sl,tax_tem_niif_fin_aurva_19gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_19gt_sl,tax_tem_niif_fin_aurva_19gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_19gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_19gt_sl
tax_tem_niif_fin_tax_aurva_19gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_19gt_sl
tax_tem_niif_fin_base_aurva_2_4gt_bs,tax_tem_niif_fin_aurva_2_4gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_2_4gt_bs,tax_tem_niif_fin_aurva_2_4gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_2_4gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_2_4gt_bs
tax_tem_niif_fin_tax_aurva_2_4gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_2_4gt_bs
tax_tem_niif_fin_base_aurva_2_4gt_sl,tax_tem_niif_fin_aurva_2_4gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_2_4gt_sl,tax_tem_niif_fin_aurva_2_4gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_2_4gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_2_4gt_sl
tax_tem_niif_fin_tax_aurva_2_4gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_2_4gt_sl
tax_tem_niif_fin_base_aurva_2_5gt_bs,tax_tem_niif_fin_aurva_2_5gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_2_5gt_bs,tax_tem_niif_fin_aurva_2_5gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_2_5gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_2_5gt_bs
tax_tem_niif_fin_tax_aurva_2_5gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_2_5gt_bs
tax_tem_niif_fin_base_aurva_2_5gt_sl,tax_tem_niif_fin_aurva_2_5gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_2_5gt_sl,tax_tem_niif_fin_aurva_2_5gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_2_5gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_2_5gt_sl
tax_tem_niif_fin_tax_aurva_2_5gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_2_5gt_sl
tax_tem_niif_fin_base_aurva_2_85gt_bs,tax_tem_niif_fin_aurva_2_85gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_2_85gt_bs,tax_tem_niif_fin_aurva_2_85gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_2_85gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_2_85gt_bs
tax_tem_niif_fin_tax_aurva_2_85gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_2_85gt_bs
tax_tem_niif_fin_base_aurva_2_85gt_sl,tax_tem_niif_fin_aurva_2_85gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_2_85gt_sl,tax_tem_niif_fin_aurva_2_85gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_2_85gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_2_85gt_sl
tax_tem_niif_fin_tax_aurva_2_85gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_2_85gt_sl
tax_tem_niif_fin_base_aurva_5gt_bs,tax_tem_niif_fin_aurva_5gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_5gt_bs,tax_tem_niif_fin_aurva_5gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_5gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_5gt_bs
tax_tem_niif_fin_tax_aurva_5gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_5gt_bs
tax_tem_niif_fin_base_aurva_5gt_sl,tax_tem_niif_fin_aurva_5gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_5gt_sl,tax_tem_niif_fin_aurva_5gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_5gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_5gt_sl
tax_tem_niif_fin_tax_aurva_5gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_5gt_sl
tax_tem_niif_fin_base_aurva_8gt_bs,tax_tem_niif_fin_aurva_8gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_8gt_bs,tax_tem_niif_fin_aurva_8gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_8gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_8gt_bs
tax_tem_niif_fin_tax_aurva_8gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_8gt_bs
tax_tem_niif_fin_base_aurva_8gt_sl,tax_tem_niif_fin_aurva_8gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_8gt_sl,tax_tem_niif_fin_aurva_8gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_8gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_8gt_sl
tax_tem_niif_fin_tax_aurva_8gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_8gt_sl
tax_tem_niif_fin_base_aurva_9_5gt_bs,tax_tem_niif_fin_aurva_9_5gt_bs,base,,,
tax_tem_niif_fin_tax_aurva_9_5gt_bs,tax_tem_niif_fin_aurva_9_5gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_aurva_9_5gt_bs_rfnd,,base,,,tax_tem_niif_fin_aurva_9_5gt_bs
tax_tem_niif_fin_tax_aurva_9_5gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_aurva_9_5gt_bs
tax_tem_niif_fin_base_aurva_9_5gt_sl,tax_tem_niif_fin_aurva_9_5gt_sl,base,,,
tax_tem_niif_fin_tax_aurva_9_5gt_sl,tax_tem_niif_fin_aurva_9_5gt_sl,tax,100,niif_fin_250335,
tax_tem_niif_fin_base_aurva_9_5gt_sl_rfnd,,base,,,tax_tem_niif_fin_aurva_9_5gt_sl
tax_tem_niif_fin_tax_aurva_9_5gt_sl_rfnd,,tax,100,niif_fin_250335,tax_tem_niif_fin_aurva_9_5gt_sl
tax_tem_niif_fin_base_cree_4gt,tax_tem_niif_fin_cree_4gt,base,,,
tax_tem_niif_fin_tax_cree_4gt,tax_tem_niif_fin_cree_4gt,tax,100,niif_fin_250505,
tax_tem_niif_fin_base_cree_4gt_rfnd,,base,,,tax_tem_niif_fin_cree_4gt
tax_tem_niif_fin_tax_cree_4gt_rfnd,,tax,100,niif_fin_250505,tax_tem_niif_fin_cree_4gt
tax_tem_niif_fin_base_cree_4gt_bs,tax_tem_niif_fin_cree_4gt_bs,base,,,
tax_tem_niif_fin_tax_cree_4gt_bs,tax_tem_niif_fin_cree_4gt_bs,tax,100,niif_fin_250505,
tax_tem_niif_fin_base_cree_4gt_bs_rfnd,,base,,,tax_tem_niif_fin_cree_4gt_bs
tax_tem_niif_fin_tax_cree_4gt_bs_rfnd,,tax,100,niif_fin_250505,tax_tem_niif_fin_cree_4gt_bs
tax_tem_niif_fin_base_cree_4gt_sl,tax_tem_niif_fin_cree_4gt_sl,base,,,
tax_tem_niif_fin_tax_cree_4gt_sl,tax_tem_niif_fin_cree_4gt_sl,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_cree_4gt_sl_rfnd,,base,,,tax_tem_niif_fin_cree_4gt_sl
tax_tem_niif_fin_tax_cree_4gt_sl_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_cree_4gt_sl
tax_tem_niif_fin_base_exc_0gt,tax_tem_niif_fin_exc_0gt,base,,,
tax_tem_niif_fin_tax_exc_0gt,tax_tem_niif_fin_exc_0gt,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exc_0gt_rfnd,,base,,,tax_tem_niif_fin_exc_0gt
tax_tem_niif_fin_tax_exc_0gt_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exc_0gt
tax_tem_niif_fin_base_exc_0gt_inc,tax_tem_niif_fin_exc_0gt_inc,base,,,
tax_tem_niif_fin_tax_exc_0gt_inc,tax_tem_niif_fin_exc_0gt_inc,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exc_0gt_inc_rfnd,,base,,,tax_tem_niif_fin_exc_0gt_inc
tax_tem_niif_fin_tax_exc_0gt_inc_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exc_0gt_inc
tax_tem_niif_fin_base_exc_0lt,tax_tem_niif_fin_exc_0lt,base,,,
tax_tem_niif_fin_tax_exc_0lt,tax_tem_niif_fin_exc_0lt,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exc_0lt_rfnd,,base,,,tax_tem_niif_fin_exc_0lt
tax_tem_niif_fin_tax_exc_0lt_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exc_0lt
tax_tem_niif_fin_base_exc_0lt_inc,tax_tem_niif_fin_exc_0lt_inc,base,,,
tax_tem_niif_fin_tax_exc_0lt_inc,tax_tem_niif_fin_exc_0lt_inc,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exc_0lt_inc_rfnd,,base,,,tax_tem_niif_fin_exc_0lt_inc
tax_tem_niif_fin_tax_exc_0lt_inc_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exc_0lt_inc
tax_tem_niif_fin_base_exe_0gt,tax_tem_niif_fin_exe_0gt,base,,,
tax_tem_niif_fin_tax_exe_0gt,tax_tem_niif_fin_exe_0gt,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exe_0gt_rfnd,,base,,,tax_tem_niif_fin_exe_0gt
tax_tem_niif_fin_tax_exe_0gt_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exe_0gt
tax_tem_niif_fin_base_exe_0gt_inc,tax_tem_niif_fin_exe_0gt_inc,base,,,
tax_tem_niif_fin_tax_exe_0gt_inc,tax_tem_niif_fin_exe_0gt_inc,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exe_0gt_inc_rfnd,,base,,,tax_tem_niif_fin_exe_0gt_inc
tax_tem_niif_fin_tax_exe_0gt_inc_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exe_0gt_inc
tax_tem_niif_fin_base_exe_0lt,tax_tem_niif_fin_exe_0lt,base,,,
tax_tem_niif_fin_tax_exe_0lt,tax_tem_niif_fin_exe_0lt,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exe_0lt_rfnd,,base,,,tax_tem_niif_fin_exe_0lt
tax_tem_niif_fin_tax_exe_0lt_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exe_0lt
tax_tem_niif_fin_base_exe_0lt_inc,tax_tem_niif_fin_exe_0lt_inc,base,,,
tax_tem_niif_fin_tax_exe_0lt_inc,tax_tem_niif_fin_exe_0lt_inc,tax,100,niif_fin_251095,
tax_tem_niif_fin_base_exe_0lt_inc_rfnd,,base,,,tax_tem_niif_fin_exe_0lt_inc
tax_tem_niif_fin_tax_exe_0lt_inc_rfnd,,tax,100,niif_fin_251095,tax_tem_niif_fin_exe_0lt_inc
tax_tem_niif_fin_base_gmf_4gt,tax_tem_niif_fin_gmf_4gt,base,,,
tax_tem_niif_fin_tax_gmf_4gt,tax_tem_niif_fin_gmf_4gt,tax,100,niif_fin_250505,
tax_tem_niif_fin_base_gmf_4gt_rfnd,,base,,,tax_tem_niif_fin_gmf_4gt
tax_tem_niif_fin_tax_gmf_4gt_rfnd,,tax,100,niif_fin_250505,tax_tem_niif_fin_gmf_4gt
tax_tem_niif_fin_base_gmf_4gt_bs,tax_tem_niif_fin_gmf_4gt_bs,base,,,
tax_tem_niif_fin_tax_gmf_4gt_bs,tax_tem_niif_fin_gmf_4gt_bs,tax,100,niif_fin_250505,
tax_tem_niif_fin_base_gmf_4gt_bs_rfnd,,base,,,tax_tem_niif_fin_gmf_4gt_bs
tax_tem_niif_fin_tax_gmf_4gt_bs_rfnd,,tax,100,niif_fin_250505,tax_tem_niif_fin_gmf_4gt_bs
tax_tem_niif_fin_base_gmf_4gt_sl,tax_tem_niif_fin_gmf_4gt_sl,base,,,
tax_tem_niif_fin_tax_gmf_4gt_sl,tax_tem_niif_fin_gmf_4gt_sl,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_gmf_4gt_sl_rfnd,,base,,,tax_tem_niif_fin_gmf_4gt_sl
tax_tem_niif_fin_tax_gmf_4gt_sl_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_gmf_4gt_sl
tax_tem_niif_fin_base_ica_10gt_bs,tax_tem_niif_fin_ica_10gt_bs,base,,,
tax_tem_niif_fin_tax_ica_10gt_bs,tax_tem_niif_fin_ica_10gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_ica_10gt_bs_rfnd,,base,,,tax_tem_niif_fin_ica_10gt_bs
tax_tem_niif_fin_tax_ica_10gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_ica_10gt_bs
tax_tem_niif_fin_base_ica_10gt_sl,tax_tem_niif_fin_ica_10gt_sl,base,,,
tax_tem_niif_fin_tax_ica_10gt_sl,tax_tem_niif_fin_ica_10gt_sl,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_ica_10gt_sl_rfnd,,base,,,tax_tem_niif_fin_ica_10gt_sl
tax_tem_niif_fin_tax_ica_10gt_sl_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_ica_10gt_sl
tax_tem_niif_fin_base_ica_11_04gt_bs,tax_tem_niif_fin_ica_11_04gt_bs,base,,,
tax_tem_niif_fin_tax_ica_11_04gt_bs,tax_tem_niif_fin_ica_11_04gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_ica_11_04gt_bs_rfnd,,base,,,tax_tem_niif_fin_ica_11_04gt_bs
tax_tem_niif_fin_tax_ica_11_04gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_ica_11_04gt_bs
tax_tem_niif_fin_base_ica_11_04gt_sl,tax_tem_niif_fin_ica_11_04gt_sl,base,,,
tax_tem_niif_fin_tax_ica_11_04gt_sl,tax_tem_niif_fin_ica_11_04gt_sl,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_ica_11_04gt_sl_rfnd,,base,,,tax_tem_niif_fin_ica_11_04gt_sl
tax_tem_niif_fin_tax_ica_11_04gt_sl_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_ica_11_04gt_sl
tax_tem_niif_fin_base_ica_11gt_bs,tax_tem_niif_fin_ica_11gt_bs,base,,,
tax_tem_niif_fin_tax_ica_11gt_bs,tax_tem_niif_fin_ica_11gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_ica_11gt_bs_rfnd,,base,,,tax_tem_niif_fin_ica_11gt_bs
tax_tem_niif_fin_tax_ica_11gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_ica_11gt_bs
tax_tem_niif_fin_base_ica_11gt_sl,tax_tem_niif_fin_ica_11gt_sl,base,,,
tax_tem_niif_fin_tax_ica_11gt_sl,tax_tem_niif_fin_ica_11gt_sl,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_ica_11gt_sl_rfnd,,base,,,tax_tem_niif_fin_ica_11gt_sl
tax_tem_niif_fin_tax_ica_11gt_sl_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_ica_11gt_sl
tax_tem_niif_fin_base_ica_13_8gt_bs,tax_tem_niif_fin_ica_13_8gt_bs,base,,,
tax_tem_niif_fin_tax_ica_13_8gt_bs,tax_tem_niif_fin_ica_13_8gt_bs,tax,100,niif_fin_191005,
tax_tem_niif_fin_base_ica_13_8gt_bs_rfnd,,base,,,tax_tem_niif_fin_ica_13_8gt_bs
tax_tem_niif_fin_tax_ica_13_8gt_bs_rfnd,,tax,100,niif_fin_191005,tax_tem_niif_fin_ica_13_8gt_bs
tax_tem_niif_fin_base_ica_13_8gt_sl,tax_tem_niif_fin_ica_13_8gt_sl,base,,,
tax_tem_niif_fin_tax_ica_13_8gt_sl,tax_tem_niif_fin_ica_13_8gt_sl,tax,100,niif_fin_250310,
tax_tem_niif_fin_base_ica_13_8gt_sl_rfnd,,base,,,tax_tem_niif_fin_ica_13_8gt_sl
tax_tem_niif_fin_tax_ica_13_8gt_sl_rfnd,,tax,100,niif_fin_250310,tax_tem_niif_fin_ica_13_8gt_sl
tax_tem_niif_fin_base_ica_2_5gt_bs,tax_tem_niif_fin_ica_2_5gt_bs,base,,,
tax_tem_niif_fin_tax_ica_2_5gt_bs,tax_tem_niif_fin_ica_2_5gt_bs,tax,100,niif_fin_191005,
